symbol,date,price,sent,inds,mention,tweet
AMZN,Jan 02 2015,312.58,bad,Tech,-1,-1
AMZN,Jan 05 2015,307.01,bad,Tech,-1,-1
AMZN,Jan 06 2015,302.24,bad,Tech,-1,-1
AMZN,Jan 07 2015,297.5,bad,Tech,-1,-1
AMZN,Jan 08 2015,300.32,bad,Tech,-1,-1
AMZN,Jan 09 2015,301.48,bad,Tech,-1,-1
AMZN,Jan 12 2015,297.56,bad,Tech,-1,-1
AMZN,Jan 13 2015,297.48,bad,Tech,-1,-1
AMZN,Jan 14 2015,291.93,bad,Tech,-1,-1
AMZN,Jan 15 2015,294.0,bad,Tech,-1,-1
AMZN,Jan 16 2015,286.28,bad,Tech,-1,-1
AMZN,Jan 20 2015,292.59,bad,Tech,-1,-1
AMZN,Jan 21 2015,289.64,bad,Tech,-1,-1
AMZN,Jan 22 2015,300.0,bad,Tech,-1,-1
AMZN,Jan 23 2015,308.08,bad,Tech,-1,-1
AMZN,Jan 26 2015,311.82,bad,Tech,-1,-1
AMZN,Jan 27 2015,306.3,bad,Tech,-1,-1
AMZN,Jan 28 2015,309.81,bad,Tech,-1,-1
AMZN,Jan 29 2015,304.73,bad,Tech,-1,-1
AMZN,Jan 30 2015,346.32,bad,Tech,-1,-1
AMZN,Feb 02 2015,350.05,bad,Tech,-1,-1
AMZN,Feb 03 2015,360.29,bad,Tech,-1,-1
AMZN,Feb 04 2015,358.38,bad,Tech,-1,-1
AMZN,Feb 05 2015,366.0,bad,Tech,-1,-1
AMZN,Feb 06 2015,374.87,bad,Tech,-1,-1
AMZN,Feb 09 2015,371.0,bad,Tech,-1,-1
AMZN,Feb 10 2015,371.19,bad,Tech,-1,-1
AMZN,Feb 11 2015,371.23,bad,Tech,-1,-1
AMZN,Feb 12 2015,375.1,bad,Tech,-1,-1
AMZN,Feb 13 2015,378.41,bad,Tech,-1,-1
AMZN,Feb 17 2015,377.72,bad,Tech,-1,-1
AMZN,Feb 18 2015,375.42,bad,Tech,-1,-1
AMZN,Feb 19 2015,373.49,bad,Tech,-1,-1
AMZN,Feb 20 2015,378.62,bad,Tech,-1,-1
AMZN,Feb 23 2015,383.44,bad,Tech,-1,-1
AMZN,Feb 24 2015,378.65,bad,Tech,-1,-1
AMZN,Feb 25 2015,377.27,bad,Tech,-1,-1
AMZN,Feb 26 2015,384.07,bad,Tech,-1,-1
AMZN,Feb 27 2015,384.0,bad,Tech,-1,-1
AMZN,Mar 02 2015,380.85,bad,Tech,-1,-1
AMZN,Mar 03 2015,383.95,bad,Tech,-1,-1
AMZN,Mar 04 2015,385.71,bad,Tech,-1,-1
AMZN,Mar 05 2015,385.61,bad,Tech,-1,-1
AMZN,Mar 06 2015,385.52,bad,Tech,-1,-1
AMZN,Mar 09 2015,378.4,bad,Tech,-1,-1
AMZN,Mar 10 2015,377.45,bad,Tech,-1,-1
AMZN,Mar 11 2015,370.61,bad,Tech,-1,-1
AMZN,Mar 12 2015,368.82,bad,Tech,-1,-1
AMZN,Mar 13 2015,371.52,bad,Tech,-1,-1
AMZN,Mar 16 2015,370.38,bad,Tech,-1,-1
AMZN,Mar 17 2015,371.11,bad,Tech,-1,-1
AMZN,Mar 18 2015,369.97,bad,Tech,-1,-1
AMZN,Mar 19 2015,373.87,bad,Tech,-1,-1
AMZN,Mar 20 2015,376.29,bad,Tech,-1,-1
AMZN,Mar 23 2015,378.07,bad,Tech,-1,-1
AMZN,Mar 24 2015,373.99,bad,Tech,-1,-1
AMZN,Mar 25 2015,375.17,bad,Tech,-1,-1
AMZN,Mar 26 2015,369.59,bad,Tech,-1,-1
AMZN,Mar 27 2015,367.11,bad,Tech,-1,-1
AMZN,Mar 30 2015,371.87,bad,Tech,-1,-1
AMZN,Mar 31 2015,373.24,bad,Tech,-1,-1
AMZN,Apr 01 2015,372.1,bad,Tech,-1,-1
AMZN,Apr 02 2015,370.5,bad,Tech,-1,-1
AMZN,Apr 06 2015,370.1,bad,Tech,-1,-1
AMZN,Apr 07 2015,376.15,bad,Tech,-1,-1
AMZN,Apr 08 2015,374.66,bad,Tech,-1,-1
AMZN,Apr 09 2015,380.66,bad,Tech,-1,-1
AMZN,Apr 10 2015,384.31,bad,Tech,-1,-1
AMZN,Apr 13 2015,383.53,bad,Tech,-1,-1
AMZN,Apr 14 2015,383.51,bad,Tech,-1,-1
AMZN,Apr 15 2015,384.65,bad,Tech,-1,-1
AMZN,Apr 16 2015,383.69,bad,Tech,-1,-1
AMZN,Apr 17 2015,382.63,bad,Tech,-1,-1
AMZN,Apr 20 2015,378.55,bad,Tech,-1,-1
AMZN,Apr 21 2015,391.31,bad,Tech,-1,-1
AMZN,Apr 22 2015,391.91,bad,Tech,-1,-1
AMZN,Apr 23 2015,390.21,bad,Tech,-1,-1
AMZN,Apr 24 2015,439.0,bad,Tech,-1,-1
AMZN,Apr 27 2015,443.86,bad,Tech,-1,-1
AMZN,Apr 28 2015,438.51,bad,Tech,-1,-1
AMZN,Apr 29 2015,426.75,bad,Tech,-1,-1
AMZN,Apr 30 2015,427.11,bad,Tech,-1,-1
AMZN,May 01 2015,423.82,bad,Tech,-1,-1
AMZN,May 04 2015,424.8,bad,Tech,-1,-1
AMZN,May 05 2015,422.85,bad,Tech,-1,-1
AMZN,May 06 2015,421.43,bad,Tech,-1,-1
AMZN,May 07 2015,424.15,bad,Tech,-1,-1
AMZN,May 08 2015,430.75,bad,Tech,-1,-1
AMZN,May 11 2015,432.51,bad,Tech,-1,-1
AMZN,May 12 2015,431.08,bad,Tech,-1,-1
AMZN,May 13 2015,429.98,bad,Tech,-1,-1
AMZN,May 14 2015,429.45,bad,Tech,-1,-1
AMZN,May 15 2015,428.0,bad,Tech,-1,-1
AMZN,May 18 2015,426.0,bad,Tech,-1,-1
AMZN,May 19 2015,424.87,bad,Tech,-1,-1
AMZN,May 20 2015,420.6,bad,Tech,-1,-1
AMZN,May 21 2015,428.0,bad,Tech,-1,-1
AMZN,May 22 2015,431.55,bad,Tech,-1,-1
AMZN,May 26 2015,426.2,bad,Tech,-1,-1
AMZN,May 27 2015,427.45,bad,Tech,-1,-1
AMZN,May 28 2015,429.71,bad,Tech,-1,-1
AMZN,May 29 2015,427.23,bad,Tech,-1,-1
AMZN,Jun 01 2015,430.4,bad,Tech,-1,-1
AMZN,Jun 02 2015,430.07,bad,Tech,-1,-1
AMZN,Jun 03 2015,434.4,bad,Tech,-1,-1
AMZN,Jun 04 2015,434.4,bad,Tech,-1,-1
AMZN,Jun 05 2015,429.66,bad,Tech,-1,-1
AMZN,Jun 08 2015,425.62,bad,Tech,-1,-1
AMZN,Jun 09 2015,422.96,bad,Tech,-1,-1
AMZN,Jun 10 2015,426.46,bad,Tech,-1,-1
AMZN,Jun 11 2015,432.29,bad,Tech,-1,-1
AMZN,Jun 12 2015,431.25,bad,Tech,-1,-1
AMZN,Jun 15 2015,427.66,bad,Tech,-1,-1
AMZN,Jun 16 2015,424.15,bad,Tech,-1,-1
AMZN,Jun 17 2015,428.36,bad,Tech,-1,-1
AMZN,Jun 18 2015,430.3,bad,Tech,-1,-1
AMZN,Jun 19 2015,440.26,bad,Tech,-1,-1
AMZN,Jun 22 2015,437.0,bad,Tech,-1,-1
AMZN,Jun 23 2015,435.59,bad,Tech,-1,-1
AMZN,Jun 24 2015,444.97,bad,Tech,-1,-1
AMZN,Jun 25 2015,438.07,bad,Tech,-1,-1
AMZN,Jun 26 2015,441.76,bad,Tech,-1,-1
AMZN,Jun 29 2015,434.98,bad,Tech,-1,-1
AMZN,Jun 30 2015,434.2,bad,Tech,-1,-1
AMZN,Jul 01 2015,439.35,bad,Tech,-1,-1
AMZN,Jul 02 2015,437.0,bad,Tech,-1,-1
AMZN,Jul 06 2015,435.23,bad,Tech,-1,-1
AMZN,Jul 07 2015,435.68,bad,Tech,-1,-1
AMZN,Jul 08 2015,434.35,bad,Tech,-1,-1
AMZN,Jul 09 2015,434.9,bad,Tech,-1,-1
AMZN,Jul 10 2015,440.49,bad,Tech,-1,-1
AMZN,Jul 13 2015,448.29,bad,Tech,-1,-1
AMZN,Jul 14 2015,462.32,bad,Tech,-1,-1
AMZN,Jul 15 2015,463.04,bad,Tech,-1,-1
AMZN,Jul 16 2015,465.5,bad,Tech,-1,-1
AMZN,Jul 17 2015,477.7,bad,Tech,-1,-1
AMZN,Jul 20 2015,492.57,bad,Tech,-1,-1
AMZN,Jul 21 2015,487.9,bad,Tech,-1,-1
AMZN,Jul 22 2015,485.99,bad,Tech,-1,-1
AMZN,Jul 23 2015,491.66,bad,Tech,-1,-1
AMZN,Jul 24 2015,578.99,bad,Tech,-1,-1
AMZN,Jul 27 2015,527.75,bad,Tech,-1,-1
AMZN,Jul 28 2015,536.0,bad,Tech,-1,-1
AMZN,Jul 29 2015,530.92,bad,Tech,-1,-1
AMZN,Jul 30 2015,527.65,bad,Tech,-1,-1
AMZN,Jul 31 2015,539.09,bad,Tech,-1,-1
AMZN,Aug 03 2015,537.45,bad,Tech,-1,-1
AMZN,Aug 04 2015,529.69,bad,Tech,-1,-1
AMZN,Aug 05 2015,538.8,bad,Tech,-1,-1
AMZN,Aug 06 2015,539.3,bad,Tech,-1,-1
AMZN,Aug 07 2015,529.16,bad,Tech,-1,-1
AMZN,Aug 10 2015,528.52,bad,Tech,-1,-1
AMZN,Aug 11 2015,523.65,bad,Tech,-1,-1
AMZN,Aug 12 2015,523.75,bad,Tech,-1,-1
AMZN,Aug 13 2015,527.37,bad,Tech,-1,-1
AMZN,Aug 14 2015,528.25,bad,Tech,-1,-1
AMZN,Aug 17 2015,531.29,bad,Tech,-1,-1
AMZN,Aug 18 2015,535.04,bad,Tech,-1,-1
AMZN,Aug 19 2015,533.74,bad,Tech,-1,-1
AMZN,Aug 20 2015,530.39,bad,Tech,-1,-1
AMZN,Aug 21 2015,507.36,bad,Tech,-1,-1
AMZN,Aug 24 2015,463.58,bad,Tech,-1,-1
AMZN,Aug 25 2015,487.49,bad,Tech,-1,-1
AMZN,Aug 26 2015,484.02,bad,Tech,-1,-1
AMZN,Aug 27 2015,513.71,bad,Tech,-1,-1
AMZN,Aug 28 2015,517.5,bad,Tech,-1,-1
AMZN,Aug 31 2015,516.44,bad,Tech,-1,-1
AMZN,Sep 01 2015,499.14,bad,Tech,-1,-1
AMZN,Sep 02 2015,505.09,bad,Tech,-1,-1
AMZN,Sep 03 2015,514.5,bad,Tech,-1,-1
AMZN,Sep 04 2015,497.65,bad,Tech,-1,-1
AMZN,Sep 08 2015,508.69,bad,Tech,-1,-1
AMZN,Sep 09 2015,524.0,bad,Tech,-1,-1
AMZN,Sep 10 2015,515.15,bad,Tech,-1,-1
AMZN,Sep 11 2015,521.07,bad,Tech,-1,-1
AMZN,Sep 14 2015,529.44,bad,Tech,-1,-1
AMZN,Sep 15 2015,523.25,bad,Tech,-1,-1
AMZN,Sep 16 2015,521.98,bad,Tech,-1,-1
AMZN,Sep 17 2015,526.98,bad,Tech,-1,-1
AMZN,Sep 18 2015,534.62,bad,Tech,-1,-1
AMZN,Sep 21 2015,544.33,bad,Tech,-1,-1
AMZN,Sep 22 2015,539.71,bad,Tech,-1,-1
AMZN,Sep 23 2015,538.3,bad,Tech,-1,-1
AMZN,Sep 24 2015,530.55,bad,Tech,-1,-1
AMZN,Sep 25 2015,542.57,bad,Tech,-1,-1
AMZN,Sep 28 2015,520.02,bad,Tech,-1,-1
AMZN,Sep 29 2015,506.0,bad,Tech,-1,-1
AMZN,Sep 30 2015,505.44,bad,Tech,-1,-1
AMZN,Oct 01 2015,511.0,bad,Tech,-1,-1
AMZN,Oct 02 2015,512.99,bad,Tech,-1,-1
AMZN,Oct 05 2015,536.99,bad,Tech,-1,-1
AMZN,Oct 06 2015,545.5,bad,Tech,-1,-1
AMZN,Oct 07 2015,541.79,bad,Tech,-1,-1
AMZN,Oct 08 2015,536.71,bad,Tech,-1,-1
AMZN,Oct 09 2015,534.48,bad,Tech,-1,-1
AMZN,Oct 12 2015,539.96,bad,Tech,-1,-1
AMZN,Oct 13 2015,546.26,bad,Tech,-1,-1
AMZN,Oct 14 2015,551.34,bad,Tech,-1,-1
AMZN,Oct 15 2015,547.75,bad,Tech,-1,-1
AMZN,Oct 16 2015,565.27,bad,Tech,-1,-1
AMZN,Oct 19 2015,570.76,bad,Tech,-1,-1
AMZN,Oct 20 2015,572.0,bad,Tech,-1,-1
AMZN,Oct 21 2015,563.87,bad,Tech,-1,-1
AMZN,Oct 22 2015,562.7,bad,Tech,-1,-1
AMZN,Oct 23 2015,617.68,bad,Tech,-1,-1
AMZN,Oct 26 2015,602.3,bad,Tech,-1,-1
AMZN,Oct 27 2015,608.6,bad,Tech,-1,-1
AMZN,Oct 28 2015,612.3,bad,Tech,-1,-1
AMZN,Oct 29 2015,617.7,bad,Tech,-1,-1
AMZN,Oct 30 2015,626.01,bad,Tech,-1,-1
AMZN,Nov 02 2015,627.13,bad,Tech,-1,-1
AMZN,Nov 03 2015,629.53,bad,Tech,-1,-1
AMZN,Nov 04 2015,627.76,bad,Tech,-1,-1
AMZN,Nov 05 2015,647.1,bad,Tech,-1,-1
AMZN,Nov 06 2015,655.0,bad,Tech,-1,-1
AMZN,Nov 09 2015,658.65,bad,Tech,-1,-1
AMZN,Nov 10 2015,653.0,bad,Tech,-1,-1
AMZN,Nov 11 2015,663.25,bad,Tech,-1,-1
AMZN,Nov 12 2015,673.0,bad,Tech,-1,-1
AMZN,Nov 13 2015,663.57,bad,Tech,-1,-1
AMZN,Nov 16 2015,640.92,bad,Tech,-1,-1
AMZN,Nov 17 2015,650.65,bad,Tech,-1,-1
AMZN,Nov 18 2015,646.51,bad,Tech,-1,-1
AMZN,Nov 19 2015,664.99,bad,Tech,-1,-1
AMZN,Nov 20 2015,663.95,bad,Tech,-1,-1
AMZN,Nov 23 2015,671.5,bad,Tech,-1,-1
AMZN,Nov 24 2015,674.14,bad,Tech,-1,-1
AMZN,Nov 25 2015,675.0,bad,Tech,-1,-1
AMZN,Nov 27 2015,680.8,bad,Tech,-1,-1
AMZN,Nov 30 2015,675.9,bad,Tech,-1,-1
AMZN,Dec 01 2015,673.75,bad,Tech,-1,-1
AMZN,Dec 02 2015,681.0,bad,Tech,-1,-1
AMZN,Dec 03 2015,679.44,bad,Tech,-1,-1
AMZN,Dec 04 2015,666.0,bad,Tech,-1,-1
AMZN,Dec 07 2015,674.74,bad,Tech,1,The @washingtonpost which loses a fortune is owned by @JeffBezos for purposes of keeping taxes down at his no profit company @amazon.
AMZN,Dec 08 2015,663.13,bad,Tech,-1,-1
AMZN,Dec 09 2015,678.0,bad,Tech,-1,-1
AMZN,Dec 10 2015,665.59,bad,Tech,-1,-1
AMZN,Dec 11 2015,651.23,bad,Tech,-1,-1
AMZN,Dec 14 2015,641.75,bad,Tech,-1,-1
AMZN,Dec 15 2015,665.03,bad,Tech,-1,-1
AMZN,Dec 16 2015,663.56,bad,Tech,-1,-1
AMZN,Dec 17 2015,680.0,bad,Tech,-1,-1
AMZN,Dec 18 2015,668.65,bad,Tech,-1,-1
AMZN,Dec 21 2015,668.5,bad,Tech,-1,-1
AMZN,Dec 22 2015,666.83,bad,Tech,-1,-1
AMZN,Dec 23 2015,666.5,bad,Tech,-1,-1
AMZN,Dec 24 2015,663.35,bad,Tech,-1,-1
AMZN,Dec 28 2015,665.56,bad,Tech,-1,-1
AMZN,Dec 29 2015,677.98,bad,Tech,-1,-1
AMZN,Dec 30 2015,691.89,bad,Tech,-1,-1
AMZN,Dec 31 2015,686.08,bad,Tech,-1,-1
AMZN,Jan 04 2016,656.29,bad,Tech,-1,-1
AMZN,Jan 05 2016,646.86,bad,Tech,-1,-1
AMZN,Jan 06 2016,622.0,bad,Tech,-1,-1
AMZN,Jan 07 2016,621.8,bad,Tech,-1,-1
AMZN,Jan 08 2016,619.66,bad,Tech,-1,-1
AMZN,Jan 11 2016,612.48,bad,Tech,-1,-1
AMZN,Jan 12 2016,625.25,bad,Tech,-1,-1
AMZN,Jan 13 2016,620.88,bad,Tech,-1,-1
AMZN,Jan 14 2016,580.25,bad,Tech,-1,-1
AMZN,Jan 15 2016,572.24,bad,Tech,-1,-1
AMZN,Jan 19 2016,577.09,bad,Tech,-1,-1
AMZN,Jan 20 2016,564.36,bad,Tech,-1,-1
AMZN,Jan 21 2016,573.58,bad,Tech,-1,-1
AMZN,Jan 22 2016,588.73,bad,Tech,-1,-1
AMZN,Jan 25 2016,597.99,bad,Tech,-1,-1
AMZN,Jan 26 2016,603.45,bad,Tech,-1,-1
AMZN,Jan 27 2016,601.99,bad,Tech,-1,-1
AMZN,Jan 28 2016,608.37,bad,Tech,-1,-1
AMZN,Jan 29 2016,571.98,bad,Tech,-1,-1
AMZN,Feb 01 2016,578.15,bad,Tech,-1,-1
AMZN,Feb 02 2016,570.0,bad,Tech,-1,-1
AMZN,Feb 03 2016,553.5,bad,Tech,-1,-1
AMZN,Feb 04 2016,525.0,bad,Tech,-1,-1
AMZN,Feb 05 2016,529.28,bad,Tech,-1,-1
AMZN,Feb 08 2016,486.47,bad,Tech,-1,-1
AMZN,Feb 09 2016,478.01,bad,Tech,-1,-1
AMZN,Feb 10 2016,491.76,bad,Tech,-1,-1
AMZN,Feb 11 2016,491.17,bad,Tech,-1,-1
AMZN,Feb 12 2016,510.7,bad,Tech,-1,-1
AMZN,Feb 16 2016,519.48,bad,Tech,-1,-1
AMZN,Feb 17 2016,528.74,bad,Tech,-1,-1
AMZN,Feb 18 2016,541.19,bad,Tech,-1,-1
AMZN,Feb 19 2016,520.71,bad,Tech,-1,-1
AMZN,Feb 22 2016,542.2,bad,Tech,-1,-1
AMZN,Feb 23 2016,555.55,bad,Tech,-1,-1
AMZN,Feb 24 2016,545.75,bad,Tech,-1,-1
AMZN,Feb 25 2016,555.52,bad,Tech,-1,-1
AMZN,Feb 26 2016,560.12,bad,Tech,-1,-1
AMZN,Feb 29 2016,554.0,bad,Tech,-1,-1
AMZN,Mar 01 2016,556.29,bad,Tech,-1,-1
AMZN,Mar 02 2016,581.75,bad,Tech,-1,-1
AMZN,Mar 03 2016,577.96,bad,Tech,-1,-1
AMZN,Mar 04 2016,581.07,bad,Tech,-1,-1
AMZN,Mar 07 2016,573.54,bad,Tech,-1,-1
AMZN,Mar 08 2016,557.87,bad,Tech,-1,-1
AMZN,Mar 09 2016,559.56,bad,Tech,-1,-1
AMZN,Mar 10 2016,566.74,bad,Tech,-1,-1
AMZN,Mar 11 2016,566.95,bad,Tech,-1,-1
AMZN,Mar 14 2016,567.0,bad,Tech,-1,-1
AMZN,Mar 15 2016,571.0,bad,Tech,-1,-1
AMZN,Mar 16 2016,576.64,bad,Tech,-1,-1
AMZN,Mar 17 2016,569.51,bad,Tech,-1,-1
AMZN,Mar 18 2016,560.94,bad,Tech,-1,-1
AMZN,Mar 21 2016,548.91,bad,Tech,-1,-1
AMZN,Mar 22 2016,545.11,bad,Tech,-1,-1
AMZN,Mar 23 2016,561.0,bad,Tech,-1,-1
AMZN,Mar 24 2016,567.11,bad,Tech,-1,-1
AMZN,Mar 28 2016,584.4,bad,Tech,-1,-1
AMZN,Mar 29 2016,580.15,bad,Tech,-1,-1
AMZN,Mar 30 2016,596.71,bad,Tech,-1,-1
AMZN,Mar 31 2016,599.28,bad,Tech,-1,-1
AMZN,Apr 01 2016,590.49,bad,Tech,-1,-1
AMZN,Apr 04 2016,599.0,bad,Tech,-1,-1
AMZN,Apr 05 2016,590.77,bad,Tech,-1,-1
AMZN,Apr 06 2016,587.52,bad,Tech,-1,-1
AMZN,Apr 07 2016,598.76,bad,Tech,-1,-1
AMZN,Apr 08 2016,594.32,bad,Tech,-1,-1
AMZN,Apr 11 2016,596.14,bad,Tech,-1,-1
AMZN,Apr 12 2016,598.4,bad,Tech,-1,-1
AMZN,Apr 13 2016,607.68,bad,Tech,-1,-1
AMZN,Apr 14 2016,615.07,bad,Tech,-1,-1
AMZN,Apr 15 2016,621.92,bad,Tech,-1,-1
AMZN,Apr 18 2016,625.35,bad,Tech,-1,-1
AMZN,Apr 19 2016,637.14,bad,Tech,-1,-1
AMZN,Apr 20 2016,630.0,bad,Tech,-1,-1
AMZN,Apr 21 2016,631.0,bad,Tech,-1,-1
AMZN,Apr 22 2016,624.47,bad,Tech,-1,-1
AMZN,Apr 25 2016,616.61,bad,Tech,-1,-1
AMZN,Apr 26 2016,626.17,bad,Tech,-1,-1
AMZN,Apr 27 2016,611.8,bad,Tech,-1,-1
AMZN,Apr 28 2016,615.54,bad,Tech,-1,-1
AMZN,Apr 29 2016,666.0,bad,Tech,-1,-1
AMZN,May 02 2016,663.92,bad,Tech,-1,-1
AMZN,May 03 2016,677.36,bad,Tech,-1,-1
AMZN,May 04 2016,662.59,bad,Tech,-1,-1
AMZN,May 05 2016,673.31,bad,Tech,-1,-1
AMZN,May 06 2016,656.05,bad,Tech,-1,-1
AMZN,May 09 2016,673.95,bad,Tech,-1,-1
AMZN,May 10 2016,694.0,bad,Tech,-1,-1
AMZN,May 11 2016,705.79,bad,Tech,-1,-1
AMZN,May 12 2016,717.38,bad,Tech,-1,-1
AMZN,May 13 2016,714.64,bad,Tech,-1,-1
AMZN,May 16 2016,710.13,bad,Tech,-1,-1
AMZN,May 17 2016,709.9,bad,Tech,-1,-1
AMZN,May 18 2016,689.56,bad,Tech,-1,-1
AMZN,May 19 2016,691.88,bad,Tech,-1,-1
AMZN,May 20 2016,701.05,bad,Tech,-1,-1
AMZN,May 23 2016,704.25,bad,Tech,-1,-1
AMZN,May 24 2016,698.01,bad,Tech,-1,-1
AMZN,May 25 2016,708.0,bad,Tech,-1,-1
AMZN,May 26 2016,708.33,bad,Tech,-1,-1
AMZN,May 27 2016,715.0,bad,Tech,-1,-1
AMZN,May 31 2016,712.33,bad,Tech,-1,-1
AMZN,Jun 01 2016,720.9,bad,Tech,-1,-1
AMZN,Jun 02 2016,720.97,bad,Tech,-1,-1
AMZN,Jun 03 2016,726.74,bad,Tech,-1,-1
AMZN,Jun 06 2016,726.5,bad,Tech,-1,-1
AMZN,Jun 07 2016,729.89,bad,Tech,-1,-1
AMZN,Jun 08 2016,726.4,bad,Tech,-1,-1
AMZN,Jun 09 2016,723.1,bad,Tech,-1,-1
AMZN,Jun 10 2016,722.35,bad,Tech,-1,-1
AMZN,Jun 13 2016,714.01,bad,Tech,-1,-1
AMZN,Jun 14 2016,712.33,bad,Tech,-1,-1
AMZN,Jun 15 2016,722.0,bad,Tech,-1,-1
AMZN,Jun 16 2016,712.05,bad,Tech,-1,-1
AMZN,Jun 17 2016,718.19,bad,Tech,-1,-1
AMZN,Jun 20 2016,713.5,bad,Tech,-1,-1
AMZN,Jun 21 2016,715.72,bad,Tech,-1,-1
AMZN,Jun 22 2016,716.58,bad,Tech,-1,-1
AMZN,Jun 23 2016,715.5,bad,Tech,-1,-1
AMZN,Jun 24 2016,693.0,bad,Tech,-1,-1
AMZN,Jun 27 2016,692.01,bad,Tech,-1,-1
AMZN,Jun 28 2016,700.0,bad,Tech,-1,-1
AMZN,Jun 29 2016,715.75,bad,Tech,-1,-1
AMZN,Jun 30 2016,717.2,bad,Tech,-1,-1
AMZN,Jul 01 2016,717.32,bad,Tech,-1,-1
AMZN,Jul 05 2016,722.8,bad,Tech,-1,-1
AMZN,Jul 06 2016,725.71,bad,Tech,-1,-1
AMZN,Jul 07 2016,739.33,bad,Tech,-1,-1
AMZN,Jul 08 2016,740.14,bad,Tech,-1,-1
AMZN,Jul 11 2016,750.0,bad,Tech,-1,-1
AMZN,Jul 12 2016,756.86,bad,Tech,-1,-1
AMZN,Jul 13 2016,746.76,bad,Tech,-1,-1
AMZN,Jul 14 2016,748.86,bad,Tech,-1,-1
AMZN,Jul 15 2016,746.55,bad,Tech,-1,-1
AMZN,Jul 18 2016,735.49,bad,Tech,-1,-1
AMZN,Jul 19 2016,732.5,bad,Tech,-1,-1
AMZN,Jul 20 2016,744.0,bad,Tech,-1,-1
AMZN,Jul 21 2016,747.5,bad,Tech,-1,-1
AMZN,Jul 22 2016,747.79,bad,Tech,-1,-1
AMZN,Jul 25 2016,746.55,bad,Tech,-1,-1
AMZN,Jul 26 2016,742.71,bad,Tech,-1,-1
AMZN,Jul 27 2016,737.97,bad,Tech,-1,-1
AMZN,Jul 28 2016,745.98,bad,Tech,-1,-1
AMZN,Jul 29 2016,765.0,bad,Tech,-1,-1
AMZN,Aug 01 2016,759.87,bad,Tech,-1,-1
AMZN,Aug 02 2016,763.81,bad,Tech,-1,-1
AMZN,Aug 03 2016,757.06,bad,Tech,-1,-1
AMZN,Aug 04 2016,753.7,bad,Tech,-1,-1
AMZN,Aug 05 2016,764.81,bad,Tech,-1,-1
AMZN,Aug 08 2016,766.81,bad,Tech,-1,-1
AMZN,Aug 09 2016,767.39,bad,Tech,-1,-1
AMZN,Aug 10 2016,769.8,bad,Tech,-1,-1
AMZN,Aug 11 2016,769.94,bad,Tech,-1,-1
AMZN,Aug 12 2016,768.46,bad,Tech,-1,-1
AMZN,Aug 15 2016,771.9,bad,Tech,-1,-1
AMZN,Aug 16 2016,768.62,bad,Tech,-1,-1
AMZN,Aug 17 2016,764.41,bad,Tech,-1,-1
AMZN,Aug 18 2016,764.0,bad,Tech,-1,-1
AMZN,Aug 19 2016,761.9,bad,Tech,-1,-1
AMZN,Aug 22 2016,757.5,bad,Tech,-1,-1
AMZN,Aug 23 2016,763.31,bad,Tech,-1,-1
AMZN,Aug 24 2016,763.0,bad,Tech,-1,-1
AMZN,Aug 25 2016,756.0,bad,Tech,-1,-1
AMZN,Aug 26 2016,760.05,bad,Tech,-1,-1
AMZN,Aug 29 2016,768.72,bad,Tech,-1,-1
AMZN,Aug 30 2016,771.05,bad,Tech,-1,-1
AMZN,Aug 31 2016,766.6,bad,Tech,-1,-1
AMZN,Sep 01 2016,770.9,bad,Tech,-1,-1
AMZN,Sep 02 2016,774.11,bad,Tech,-1,-1
AMZN,Sep 06 2016,774.04,bad,Tech,-1,-1
AMZN,Sep 07 2016,789.53,bad,Tech,-1,-1
AMZN,Sep 08 2016,783.89,bad,Tech,-1,-1
AMZN,Sep 09 2016,779.36,bad,Tech,-1,-1
AMZN,Sep 12 2016,757.35,bad,Tech,-1,-1
AMZN,Sep 13 2016,768.77,bad,Tech,-1,-1
AMZN,Sep 14 2016,762.2,bad,Tech,-1,-1
AMZN,Sep 15 2016,762.0,bad,Tech,-1,-1
AMZN,Sep 16 2016,773.28,bad,Tech,-1,-1
AMZN,Sep 19 2016,779.97,bad,Tech,-1,-1
AMZN,Sep 20 2016,776.0,bad,Tech,-1,-1
AMZN,Sep 21 2016,783.25,bad,Tech,-1,-1
AMZN,Sep 22 2016,794.27,bad,Tech,-1,-1
AMZN,Sep 23 2016,803.13,bad,Tech,-1,-1
AMZN,Sep 26 2016,801.8,bad,Tech,-1,-1
AMZN,Sep 27 2016,801.85,bad,Tech,-1,-1
AMZN,Sep 28 2016,818.0,bad,Tech,-1,-1
AMZN,Sep 29 2016,828.26,bad,Tech,-1,-1
AMZN,Sep 30 2016,832.61,bad,Tech,-1,-1
AMZN,Oct 03 2016,836.0,bad,Tech,-1,-1
AMZN,Oct 04 2016,840.91,bad,Tech,-1,-1
AMZN,Oct 05 2016,838.0,bad,Tech,-1,-1
AMZN,Oct 06 2016,843.7,bad,Tech,-1,-1
AMZN,Oct 07 2016,845.79,bad,Tech,-1,-1
AMZN,Oct 10 2016,843.25,bad,Tech,-1,-1
AMZN,Oct 11 2016,841.02,bad,Tech,-1,-1
AMZN,Oct 12 2016,834.0,bad,Tech,-1,-1
AMZN,Oct 13 2016,829.0,bad,Tech,-1,-1
AMZN,Oct 14 2016,835.08,bad,Tech,-1,-1
AMZN,Oct 17 2016,821.5,bad,Tech,-1,-1
